Year,Month,Month_name,Day_of_week,Day_type,Mode,Pax_daily
2022,8,Aug,Monday,Normal Weekday,Bus (Regional),33000
2022,8,Aug,Monday,Normal Weekday,Train (Regional),34100
2022,8,Aug,Monday,Normal Weekday,Tram,374500
2022,8,Aug,Saturday,Weekend,Bus (Metropolitan),170450
2022,8,Aug,Saturday,Weekend,Train (Metropolitan),296100
2022,8,Aug,Saturday,Weekend,Bus (Regional),15100
2022,8,Aug,Saturday,Weekend,Train (Regional),26600
2022,8,Aug,Saturday,Weekend,Tram,383300
2022,8,Aug,Sunday,Weekend,Bus (Metropolitan),130600
2022,8,Aug,Sunday,Weekend,Train (Metropolitan),247750
2022,8,Aug,Sunday,Weekend,Bus (Regional),9250
2022,8,Aug,Sunday,Weekend,Train (Regional),19850
2022,8,Aug,Sunday,Weekend,Tram,299150
2022,8,Aug,Thursday,Normal Weekday,Bus (Metropolitan),316400
2022,8,Aug,Thursday,Normal Weekday,Train (Metropolitan),464600
2022,8,Aug,Thursday,Normal Weekday,Bus (Regional),35950
2022,8,Aug,Thursday,Normal Weekday,Train (Regional),37650
2022,8,Aug,Thursday,Normal Weekday,Tram,432500
2022,8,Aug,Tuesday,Normal Weekday,Bus (Metropolitan),314050
2022,8,Aug,Tuesday,Normal Weekday,Train (Metropolitan),456000
2022,8,Aug,Tuesday,Normal Weekday,Bus (Regional),34800
2022,8,Aug,Tuesday,Normal Weekday,Train (Regional),37500
2022,8,Aug,Tuesday,Normal Weekday,Tram,420800
2022,8,Aug,Wednesday,Normal Weekday,Bus (Metropolitan),321250
2022,8,Aug,Wednesday,Normal Weekday,Train (Metropolitan),468400
2022,8,Aug,Wednesday,Normal Weekday,Bus (Regional),36150
2022,8,Aug,Wednesday,Normal Weekday,Train (Regional),38550
2022,8,Aug,Wednesday,Normal Weekday,Tram,435800
2022,9,Sep,Friday,Normal Weekday,Bus (Metropolitan),304800
2022,9,Sep,Friday,Normal Weekday,Train (Metropolitan),510450
2022,9,Sep,Friday,Normal Weekday,Bus (Regional),33700
2022,9,Sep,Friday,Normal Weekday,Train (Regional),40350
2022,9,Sep,Friday,Normal Weekday,Tram,456250
2022,9,Sep,Friday,School Holiday Weekday,Bus (Metropolitan),287900
2022,9,Sep,Friday,School Holiday Weekday,Train (Metropolitan),467400
2022,9,Sep,Friday,School Holiday Weekday,Bus (Regional),29150
2022,9,Sep,Friday,School Holiday Weekday,Train (Regional),41100
2022,9,Sep,Friday,School Holiday Weekday,Tram,439250
2022,9,Sep,Monday,Normal Weekday,Bus (Metropolitan),299000
2022,9,Sep,Monday,Normal Weekday,Train (Metropolitan),415750
2022,9,Sep,Monday,Normal Weekday,Bus (Regional),34550
2022,9,Sep,Monday,Normal Weekday,Train (Regional),35850
2022,9,Sep,Monday,Normal Weekday,Tram,395950
2022,9,Sep,Monday,School Holiday Weekday,Bus (Metropolitan),263500
2022,9,Sep,Monday,School Holiday Weekday,Train (Metropolitan),407800
2022,9,Sep,Monday,School Holiday Weekday,Bus (Regional),25850
2022,9,Sep,Monday,School Holiday Weekday,Train (Regional),36600
2022,9,Sep,Monday,School Holiday Weekday,Tram,383600
2022,9,Sep,Saturday,Weekend,Bus (Metropolitan),171300
2022,9,Sep,Saturday,Weekend,Train (Metropolitan),333100
2022,9,Sep,Saturday,Weekend,Bus (Regional),14850
2022,9,Sep,Saturday,Weekend,Train (Regional),28300
2022,9,Sep,Saturday,Weekend,Tram,357350
2022,9,Sep,Sunday,Weekend,Bus (Metropolitan),117600
2022,9,Sep,Sunday,Weekend,Train (Metropolitan),201750
2022,9,Sep,Sunday,Weekend,Bus (Regional),8700
2022,9,Sep,Sunday,Weekend,Train (Regional),17700
2022,9,Sep,Sunday,Weekend,Tram,259000
2022,9,Sep,Thursday,Normal Weekday,Bus (Metropolitan),322250
2022,9,Sep,Thursday,Normal Weekday,Train (Metropolitan),489450
2022,9,Sep,Thursday,Normal Weekday,Bus (Regional),35050
2022,9,Sep,Thursday,Normal Weekday,Train (Regional),39250
2022,9,Sep,Thursday,Normal Weekday,Tram,458950
2022,9,Sep,Thursday,School Holiday Weekday,Bus (Metropolitan),298300
2022,9,Sep,Thursday,School Holiday Weekday,Train (Metropolitan),511550
2022,9,Sep,Thursday,School Holiday Weekday,Bus (Regional),29950
2022,9,Sep,Thursday,School Holiday Weekday,Train (Regional),44900
2022,9,Sep,Thursday,School Holiday Weekday,Tram,448400
2022,9,Sep,Tuesday,Normal Weekday,Bus (Metropolitan),323300
2022,9,Sep,Tuesday,Normal Weekday,Train (Metropolitan),486950
2022,9,Sep,Tuesday,Normal Weekday,Bus (Regional),35800
2022,9,Sep,Tuesday,Normal Weekday,Train (Regional),40450
2022,9,Sep,Tuesday,Normal Weekday,Tram,441000
2022,9,Sep,Tuesday,School Holiday Weekday,Bus (Metropolitan),284500
2022,9,Sep,Tuesday,School Holiday Weekday,Train (Metropolitan),476300
2022,9,Sep,Tuesday,School Holiday Weekday,Bus (Regional),27600
2022,9,Sep,Tuesday,School Holiday Weekday,Train (Regional),43050
2022,9,Sep,Tuesday,School Holiday Weekday,Tram,429400
2022,9,Sep,Wednesday,Normal Weekday,Bus (Metropolitan),328550
2022,9,Sep,Wednesday,Normal Weekday,Train (Metropolitan),496800
2022,9,Sep,Wednesday,Normal Weekday,Bus (Regional),36300
2022,9,Sep,Wednesday,Normal Weekday,Train (Regional),41700
2022,9,Sep,Wednesday,Normal Weekday,Tram,456900
2022,9,Sep,Wednesday,School Holiday Weekday,Bus (Metropolitan),290000
2022,9,Sep,Wednesday,School Holiday Weekday,Train (Metropolitan),492950
2022,9,Sep,Wednesday,School Holiday Weekday,Bus (Regional),27850
2022,9,Sep,Wednesday,School Holiday Weekday,Train (Regional),46450
2022,9,Sep,Wednesday,School Holiday Weekday,Tram,450250
2022,10,Oct,Friday,Normal Weekday,Bus (Metropolitan),296500
2022,10,Oct,Friday,Normal Weekday,Train (Metropolitan),452900
2022,10,Oct,Friday,Normal Weekday,Bus (Regional),33100
2022,10,Oct,Friday,Normal Weekday,Train (Regional),38850
2022,10,Oct,Friday,Normal Weekday,Tram,432200
2022,10,Oct,Monday,Normal Weekday,Bus (Metropolitan),296250
2022,10,Oct,Monday,Normal Weekday,Train (Metropolitan),400650
2022,10,Oct,Monday,Normal Weekday,Bus (Regional),32650
2022,10,Oct,Monday,Normal Weekday,Train (Regional),33350
2022,10,Oct,Monday,Normal Weekday,Tram,387450
2022,10,Oct,Saturday,Weekend,Bus (Metropolitan),176650
2022,10,Oct,Saturday,Weekend,Train (Metropolitan),297950
2022,10,Oct,Saturday,Weekend,Bus (Regional),15650
2022,10,Oct,Saturday,Weekend,Train (Regional),26950
2022,10,Oct,Saturday,Weekend,Tram,348650
2022,10,Oct,Sunday,Weekend,Bus (Metropolitan),150900
2022,10,Oct,Sunday,Weekend,Train (Metropolitan),220700
2022,10,Oct,Sunday,Weekend,Bus (Regional),9550
2022,10,Oct,Sunday,Weekend,Train (Regional),19250
2022,10,Oct,Sunday,Weekend,Tram,264450
2022,10,Oct,Thursday,Normal Weekday,Bus (Metropolitan),309100
2022,10,Oct,Thursday,Normal Weekday,Train (Metropolitan),471350
2022,10,Oct,Thursday,Normal Weekday,Bus (Regional),33850
2022,10,Oct,Thursday,Normal Weekday,Train (Regional),40750
2022,10,Oct,Thursday,Normal Weekday,Tram,439200
2022,10,Oct,Tuesday,Normal Weekday,Bus (Metropolitan),333350
2022,10,Oct,Tuesday,Normal Weekday,Train (Metropolitan),502900
2022,10,Oct,Tuesday,Normal Weekday,Bus (Regional),37000
2022,10,Oct,Tuesday,Normal Weekday,Train (Regional),42650
2022,10,Oct,Tuesday,Normal Weekday,Tram,450150
2022,10,Oct,Wednesday,Normal Weekday,Bus (Metropolitan),320450
2022,10,Oct,Wednesday,Normal Weekday,Train (Metropolitan),497400
2022,10,Oct,Wednesday,Normal Weekday,Bus (Regional),33200
2022,10,Oct,Wednesday,Normal Weekday,Train (Regional),42700
2022,10,Oct,Wednesday,Normal Weekday,Tram,447800
2022,11,Nov,Friday,Normal Weekday,Bus (Metropolitan),335600
2022,11,Nov,Friday,Normal Weekday,Train (Metropolitan),479900
2022,11,Nov,Friday,Normal Weekday,Bus (Regional),36850
2022,11,Nov,Friday,Normal Weekday,Train (Regional),40150
2022,11,Nov,Friday,Normal Weekday,Tram,479000
2022,11,Nov,Monday,Normal Weekday,Bus (Metropolitan),302000
2022,11,Nov,Monday,Normal Weekday,Train (Metropolitan),409650
2022,11,Nov,Monday,Normal Weekday,Bus (Regional),33300
2022,11,Nov,Monday,Normal Weekday,Train (Regional),35600
2022,11,Nov,Monday,Normal Weekday,Tram,397800
2022,11,Nov,Saturday,Weekend,Bus (Metropolitan),179550
2022,11,Nov,Saturday,Weekend,Train (Metropolitan),326050
2022,11,Nov,Saturday,Weekend,Bus (Regional),17350
2022,11,Nov,Saturday,Weekend,Train (Regional),25350
2022,11,Nov,Saturday,Weekend,Tram,353050
2022,11,Nov,Sunday,Weekend,Bus (Metropolitan),142800
2022,11,Nov,Sunday,Weekend,Train (Metropolitan),237900
2022,11,Nov,Sunday,Weekend,Bus (Regional),9950
2022,11,Nov,Sunday,Weekend,Train (Regional),19150
2022,11,Nov,Sunday,Weekend,Tram,255200
2022,11,Nov,Thursday,Normal Weekday,Bus (Metropolitan),340550
2022,11,Nov,Thursday,Normal Weekday,Train (Metropolitan),506750
2022,11,Nov,Thursday,Normal Weekday,Bus (Regional),36950
2022,11,Nov,Thursday,Normal Weekday,Train (Regional),41900
2022,11,Nov,Thursday,Normal Weekday,Tram,470400
2022,11,Nov,Tuesday,Normal Weekday,Bus (Metropolitan),332100
2022,11,Nov,Tuesday,Normal Weekday,Train (Metropolitan),491900
2022,11,Nov,Tuesday,Normal Weekday,Bus (Regional),35950
2022,11,Nov,Tuesday,Normal Weekday,Train (Regional),41450
2022,11,Nov,Tuesday,Normal Weekday,Tram,451350
2022,11,Nov,Wednesday,Normal Weekday,Bus (Metropolitan),335050
2022,11,Nov,Wednesday,Normal Weekday,Train (Metropolitan),489650
2022,11,Nov,Wednesday,Normal Weekday,Bus (Regional),35950
2022,11,Nov,Wednesday,Normal Weekday,Train (Regional),40950
2022,11,Nov,Wednesday,Normal Weekday,Tram,462250
2022,12,Dec,Friday,Normal Weekday,Bus (Metropolitan),334350
2022,12,Dec,Friday,Normal Weekday,Train (Metropolitan),499350
2022,12,Dec,Friday,Normal Weekday,Bus (Regional),34000
2022,12,Dec,Friday,Normal Weekday,Train (Regional),43650
2022,12,Dec,Friday,Normal Weekday,Tram,462500
2022,12,Dec,Friday,School Holiday Weekday,Bus (Metropolitan),232800
2022,12,Dec,Friday,School Holiday Weekday,Train (Metropolitan),323650
2022,12,Dec,Friday,School Holiday Weekday,Bus (Regional),24650
2022,12,Dec,Friday,School Holiday Weekday,Train (Regional),31400
2022,12,Dec,Friday,School Holiday Weekday,Tram,362800
2022,12,Dec,Monday,Normal Weekday,Bus (Metropolitan),290250
2022,12,Dec,Monday,Normal Weekday,Train (Metropolitan),393950
2022,12,Dec,Monday,Normal Weekday,Bus (Regional),29350
2022,12,Dec,Monday,Normal Weekday,Train (Regional),35700
2022,12,Dec,Monday,Normal Weekday,Tram,378600
2022,12,Dec,Saturday,Weekend,Bus (Metropolitan),172500
2022,12,Dec,Saturday,Weekend,Train (Metropolitan),286000
2022,12,Dec,Saturday,Weekend,Bus (Regional),18300
2022,12,Dec,Saturday,Weekend,Train (Regional),23750
2022,12,Dec,Saturday,Weekend,Tram,302500
2022,12,Dec,Sunday,Weekend,Bus (Metropolitan),132750
2022,12,Dec,Sunday,Weekend,Train (Metropolitan),213650
2022,12,Dec,Sunday,Weekend,Bus (Regional),10800
2022,12,Dec,Sunday,Weekend,Train (Regional),17000
2022,12,Dec,Sunday,Weekend,Tram,248700
2022,12,Dec,Thursday,Normal Weekday,Bus (Metropolitan),334850
2022,12,Dec,Thursday,Normal Weekday,Train (Metropolitan),500250
2022,12,Dec,Thursday,Normal Weekday,Bus (Regional),34050
2022,12,Dec,Thursday,Normal Weekday,Train (Regional),43500
2022,12,Dec,Thursday,Normal Weekday,Tram,446500
2022,12,Dec,Thursday,School Holiday Weekday,Bus (Metropolitan),238750
2022,12,Dec,Thursday,School Holiday Weekday,Train (Metropolitan),346300
2022,12,Dec,Thursday,School Holiday Weekday,Bus (Regional),25400
2022,12,Dec,Thursday,School Holiday Weekday,Train (Regional),34550
2022,12,Dec,Thursday,School Holiday Weekday,Tram,375450
2022,12,Dec,Tuesday,Normal Weekday,Bus (Metropolitan),317800
2022,12,Dec,Tuesday,Normal Weekday,Train (Metropolitan),471950
2022,12,Dec,Tuesday,Normal Weekday,Bus (Regional),31450
2022,12,Dec,Tuesday,Normal Weekday,Train (Regional),41750
2022,12,Dec,Tuesday,Normal Weekday,Tram,425550
2022,12,Dec,Wednesday,Normal Weekday,Bus (Metropolitan),322950
2022,12,Dec,Wednesday,Normal Weekday,Train (Metropolitan),494450
2022,12,Dec,Wednesday,Normal Weekday,Bus (Regional),32000
2022,12,Dec,Wednesday,Normal Weekday,Train (Regional),44000
2022,12,Dec,Wednesday,Normal Weekday,Tram,424500
2022,12,Dec,Wednesday,School Holiday Weekday,Bus (Metropolitan),239350
2022,12,Dec,Wednesday,School Holiday Weekday,Train (Metropolitan),360000
2022,12,Dec,Wednesday,School Holiday Weekday,Bus (Regional),24800
2022,12,Dec,Wednesday,School Holiday Weekday,Train (Regional),35500
2022,12,Dec,Wednesday,School Holiday Weekday,Tram,368000
2023,1,Jan,Friday,School Holiday Weekday,Bus (Metropolitan),273300
2023,1,Jan,Friday,School Holiday Weekday,Train (Metropolitan),339700
2023,1,Jan,Friday,School Holiday Weekday,Bus (Regional),29600
2023,1,Jan,Friday,School Holiday Weekday,Train (Regional),33950
2023,1,Jan,Friday,School Holiday Weekday,Tram,452650
2023,1,Jan,Monday,Normal Weekday,Bus (Metropolitan),311450
2023,1,Jan,Monday,Normal Weekday,Train (Metropolitan),404550
2023,1,Jan,Monday,Normal Weekday,Bus (Regional),33300
2023,1,Jan,Monday,Normal Weekday,Train (Regional),35900
2023,1,Jan,Monday,Normal Weekday,Tram,416400
2023,1,Jan,Monday,School Holiday Weekday,Bus (Metropolitan),275400
2023,1,Jan,Monday,School Holiday Weekday,Train (Metropolitan),350500
2023,1,Jan,Monday,School Holiday Weekday,Bus (Regional),28300
2023,1,Jan,Monday,School Holiday Weekday,Train (Regional),34550
2023,1,Jan,Monday,School Holiday Weekday,Tram,430000
2023,1,Jan,Saturday,Weekend,Bus (Metropolitan),164950
2023,1,Jan,Saturday,Weekend,Train (Metropolitan),253950
2023,1,Jan,Saturday,Weekend,Bus (Regional),17550
2023,1,Jan,Saturday,Weekend,Train (Regional),21500
2023,1,Jan,Saturday,Weekend,Tram,358500
2023,1,Jan,Sunday,Weekend,Bus (Metropolitan),129100
2023,1,Jan,Sunday,Weekend,Train (Metropolitan),205450
2023,1,Jan,Sunday,Weekend,Bus (Regional),10400
2023,1,Jan,Sunday,Weekend,Train (Regional),17200
2023,1,Jan,Sunday,Weekend,Tram,287100
2023,1,Jan,Thursday,School Holiday Weekday,Bus (Metropolitan),283850
2023,1,Jan,Thursday,School Holiday Weekday,Train (Metropolitan),347900
2023,1,Jan,Thursday,School Holiday Weekday,Bus (Regional),28700
2023,1,Jan,Thursday,School Holiday Weekday,Train (Regional),36000
2023,1,Jan,Thursday,School Holiday Weekday,Tram,471300
2023,1,Jan,Tuesday,Normal Weekday,Bus (Metropolitan),346650
2023,1,Jan,Tuesday,Normal Weekday,Train (Metropolitan),485050
2023,1,Jan,Tuesday,Normal Weekday,Bus (Regional),38350
2023,1,Jan,Tuesday,Normal Weekday,Train (Regional),41100
2023,1,Jan,Tuesday,Normal Weekday,Tram,473800
2023,1,Jan,Tuesday,School Holiday Weekday,Bus (Metropolitan),269700
2023,1,Jan,Tuesday,School Holiday Weekday,Train (Metropolitan),359900
2023,1,Jan,Tuesday,School Holiday Weekday,Bus (Regional),26950
2023,1,Jan,Tuesday,School Holiday Weekday,Train (Regional),37000
2023,1,Jan,Tuesday,School Holiday Weekday,Tram,440750
2023,1,Jan,Wednesday,School Holiday Weekday,Bus (Metropolitan),273650
2023,1,Jan,Wednesday,School Holiday Weekday,Train (Metropolitan),360650
2023,1,Jan,Wednesday,School Holiday Weekday,Bus (Regional),28400
2023,1,Jan,Wednesday,School Holiday Weekday,Train (Regional),37150
2023,1,Jan,Wednesday,School Holiday Weekday,Tram,464400
2023,2,Feb,Friday,Normal Weekday,Bus (Metropolitan),330350
2023,2,Feb,Friday,Normal Weekday,Train (Metropolitan),471350
2023,2,Feb,Friday,Normal Weekday,Bus (Regional),38550
2023,2,Feb,Friday,Normal Weekday,Train (Regional),42300
2023,2,Feb,Friday,Normal Weekday,Tram,481750
2023,2,Feb,Monday,Normal Weekday,Bus (Metropolitan),361200
2023,2,Feb,Monday,Normal Weekday,Train (Metropolitan),473150
2023,2,Feb,Monday,Normal Weekday,Bus (Regional),40850
2023,2,Feb,Monday,Normal Weekday,Train (Regional),41250
2023,2,Feb,Monday,Normal Weekday,Tram,467850
2023,2,Feb,Saturday,Weekend,Bus (Metropolitan),201000
2023,2,Feb,Saturday,Weekend,Train (Metropolitan),286150
2023,2,Feb,Saturday,Weekend,Bus (Regional),18000
2023,2,Feb,Saturday,Weekend,Train (Regional),23350
2023,2,Feb,Saturday,Weekend,Tram,420400
2023,2,Feb,Sunday,Weekend,Bus (Metropolitan),151350
2023,2,Feb,Sunday,Weekend,Train (Metropolitan),207400
2023,2,Feb,Sunday,Weekend,Bus (Regional),10800
2023,2,Feb,Sunday,Weekend,Train (Regional),16200
2023,2,Feb,Sunday,Weekend,Tram,327350
2023,2,Feb,Thursday,Normal Weekday,Bus (Metropolitan),353450
2023,2,Feb,Thursday,Normal Weekday,Train (Metropolitan),516150
2023,2,Feb,Thursday,Normal Weekday,Bus (Regional),39950
2023,2,Feb,Thursday,Normal Weekday,Train (Regional),45850
2023,2,Feb,Thursday,Normal Weekday,Tram,493500
2023,2,Feb,Tuesday,Normal Weekday,Bus (Metropolitan),383900
2023,2,Feb,Tuesday,Normal Weekday,Train (Metropolitan),566500
2023,2,Feb,Tuesday,Normal Weekday,Bus (Regional),42150
2023,2,Feb,Tuesday,Normal Weekday,Train (Regional),48650
2023,2,Feb,Tuesday,Normal Weekday,Tram,521150
2023,2,Feb,Wednesday,Normal Weekday,Bus (Metropolitan),370800
2023,2,Feb,Wednesday,Normal Weekday,Train (Metropolitan),534450
2023,2,Feb,Wednesday,Normal Weekday,Bus (Regional),41550
2023,2,Feb,Wednesday,Normal Weekday,Train (Regional),46650
2023,2,Feb,Wednesday,Normal Weekday,Tram,511650
2023,3,Mar,Friday,Normal Weekday,Bus (Metropolitan),382700
2023,3,Mar,Friday,Normal Weekday,Train (Metropolitan),595050
2023,3,Mar,Friday,Normal Weekday,Bus (Regional),40350
2023,3,Mar,Friday,Normal Weekday,Train (Regional),51550
2023,3,Mar,Friday,Normal Weekday,Tram,537150
2023,3,Mar,Monday,Normal Weekday,Bus (Metropolitan),373150
2023,3,Mar,Monday,Normal Weekday,Train (Metropolitan),506250
2023,3,Mar,Monday,Normal Weekday,Bus (Regional),40450
2023,3,Mar,Monday,Normal Weekday,Train (Regional),44100
2023,3,Mar,Monday,Normal Weekday,Tram,483550
2023,3,Mar,Saturday,Weekend,Bus (Metropolitan),201750
2023,3,Mar,Saturday,Weekend,Train (Metropolitan),339400
2023,3,Mar,Saturday,Weekend,Bus (Regional),19800
2023,3,Mar,Saturday,Weekend,Train (Regional),29200
2023,3,Mar,Saturday,Weekend,Tram,445950
2023,3,Mar,Sunday,Weekend,Bus (Metropolitan),167650
2023,3,Mar,Sunday,Weekend,Train (Metropolitan),268800
2023,3,Mar,Sunday,Weekend,Bus (Regional),12300
2023,3,Mar,Sunday,Weekend,Train (Regional),21350
2023,3,Mar,Sunday,Weekend,Tram,334000
2023,3,Mar,Thursday,Normal Weekday,Bus (Metropolitan),403250
2023,3,Mar,Thursday,Normal Weekday,Train (Metropolitan),638600
2023,3,Mar,Thursday,Normal Weekday,Bus (Regional),42400
2023,3,Mar,Thursday,Normal Weekday,Train (Regional),53400
2023,3,Mar,Thursday,Normal Weekday,Tram,558500
2023,3,Mar,Tuesday,Normal Weekday,Bus (Metropolitan),398050
2023,3,Mar,Tuesday,Normal Weekday,Train (Metropolitan),583600
2023,3,Mar,Tuesday,Normal Weekday,Bus (Regional),43100
2023,3,Mar,Tuesday,Normal Weekday,Train (Regional),51450
2023,3,Mar,Tuesday,Normal Weekday,Tram,535200
2023,3,Mar,Wednesday,Normal Weekday,Bus (Metropolitan),403050
2023,3,Mar,Wednesday,Normal Weekday,Train (Metropolitan),593650
2023,3,Mar,Wednesday,Normal Weekday,Bus (Regional),42150
2023,3,Mar,Wednesday,Normal Weekday,Train (Regional),52000
2023,3,Mar,Wednesday,Normal Weekday,Tram,554100
2023,4,Apr,Friday,Normal Weekday,Bus (Metropolitan),386000
2023,4,Apr,Friday,Normal Weekday,Train (Metropolitan),533000
2023,4,Apr,Friday,Normal Weekday,Bus (Regional),41850
2023,4,Apr,Friday,Normal Weekday,Train (Regional),42400
2023,4,Apr,Friday,Normal Weekday,Tram,453900
2023,4,Apr,Friday,School Holiday Weekday,Bus (Metropolitan),332600
2023,4,Apr,Friday,School Holiday Weekday,Train (Metropolitan),486050
2023,4,Apr,Friday,School Holiday Weekday,Bus (Regional),32600
2023,4,Apr,Friday,School Holiday Weekday,Train (Regional),24800
2023,4,Apr,Friday,School Holiday Weekday,Tram,476300
2023,4,Apr,Monday,Normal Weekday,Bus (Metropolitan),356850
2023,4,Apr,Monday,Normal Weekday,Train (Metropolitan),499650
2023,4,Apr,Monday,Normal Weekday,Bus (Regional),37500
2023,4,Apr,Monday,Normal Weekday,Train (Regional),40600
2023,4,Apr,Monday,Normal Weekday,Tram,458100
2023,4,Apr,Monday,School Holiday Weekday,Bus (Metropolitan),332850
2023,4,Apr,Monday,School Holiday Weekday,Train (Metropolitan),474300
2023,4,Apr,Monday,School Holiday Weekday,Bus (Regional),30600
2023,4,Apr,Monday,School Holiday Weekday,Train (Regional),23050
2023,4,Apr,Monday,School Holiday Weekday,Tram,423250
2023,4,Apr,Saturday,Weekend,Bus (Metropolitan),193700
2023,4,Apr,Saturday,Weekend,Train (Metropolitan),330500
2023,4,Apr,Saturday,Weekend,Bus (Regional),21900
2023,4,Apr,Saturday,Weekend,Train (Regional),25500
2023,4,Apr,Saturday,Weekend,Tram,409100
2023,4,Apr,Sunday,Weekend,Bus (Metropolitan),157700
2023,4,Apr,Sunday,Weekend,Train (Metropolitan),262500
2023,4,Apr,Sunday,Weekend,Bus (Regional),13800
2023,4,Apr,Sunday,Weekend,Train (Regional),20000
2023,4,Apr,Sunday,Weekend,Tram,314700
2023,4,Apr,Thursday,Normal Weekday,Bus (Metropolitan),391600
2023,4,Apr,Thursday,Normal Weekday,Train (Metropolitan),564250
2023,4,Apr,Thursday,Normal Weekday,Bus (Regional),41350
2023,4,Apr,Thursday,Normal Weekday,Train (Regional),44950
2023,4,Apr,Thursday,Normal Weekday,Tram,495000
2023,4,Apr,Thursday,School Holiday Weekday,Bus (Metropolitan),347600
2023,4,Apr,Thursday,School Holiday Weekday,Train (Metropolitan),537400
2023,4,Apr,Thursday,School Holiday Weekday,Bus (Regional),32600
2023,4,Apr,Thursday,School Holiday Weekday,Train (Regional),24350
2023,4,Apr,Thursday,School Holiday Weekday,Tram,490050
2023,4,Apr,Tuesday,Normal Weekday,Bus (Metropolitan),402800
2023,4,Apr,Tuesday,Normal Weekday,Train (Metropolitan),587000
2023,4,Apr,Tuesday,Normal Weekday,Bus (Regional),43300
